,date,city_ibge_code,city,confirmed,deaths
2888,20201011,2801900,Cumbe,68,1
2889,20201012,2801900,Cumbe,68,1
2890,20201013,2801900,Cumbe,68,1
2891,20201014,2801900,Cumbe,68,1
2892,20201016,2801900,Cumbe,68,1
2893,20201017,2801900,Cumbe,70,1
2894,20201018,2801900,Cumbe,70,1
2895,20201019,2801900,Cumbe,70,1
2896,20201021,2801900,Cumbe,71,1
2897,20201022,2801900,Cumbe,71,1
2898,20201023,2801900,Cumbe,71,1
2899,20201024,2801900,Cumbe,72,1
2900,20201025,2801900,Cumbe,72,1
2901,20201026,2801900,Cumbe,72,1
2902,20201027,2801900,Cumbe,72,1
2903,20201028,2801900,Cumbe,72,1
2904,20201030,2801900,Cumbe,72,1
2905,20201031,2801900,Cumbe,72,1
2906,20201101,2801900,Cumbe,72,1
2907,20201102,2801900,Cumbe,73,1
2908,20201103,2801900,Cumbe,73,1
2909,20201104,2801900,Cumbe,73,1
2910,20201105,2801900,Cumbe,73,1
2911,20201106,2801900,Cumbe,73,1
2912,20201108,2801900,Cumbe,82,1
2913,20201109,2801900,Cumbe,82,1
2914,20201110,2801900,Cumbe,82,1
2915,20201114,2801900,Cumbe,84,1
2916,20201115,2801900,Cumbe,84,1
2917,20201116,2801900,Cumbe,84,1
2918,20201117,2801900,Cumbe,84,1
2919,20201118,2801900,Cumbe,84,1
2920,20201120,2801900,Cumbe,84,1
2921,20201122,2801900,Cumbe,85,1
2922,20201123,2801900,Cumbe,85,1
2923,20201124,2801900,Cumbe,85,1
2924,20200521,2802007,Divina Pastora,2,0
2925,20200522,2802007,Divina Pastora,2,0
2926,20200523,2802007,Divina Pastora,2,0
2927,20200524,2802007,Divina Pastora,2,0
2928,20200525,2802007,Divina Pastora,2,0
2929,20200526,2802007,Divina Pastora,2,0
2930,20200527,2802007,Divina Pastora,2,0
2931,20200528,2802007,Divina Pastora,3,0
2932,20200529,2802007,Divina Pastora,3,0
2933,20200530,2802007,Divina Pastora,3,0
2934,20200531,2802007,Divina Pastora,3,0
2935,20200601,2802007,Divina Pastora,4,0
2936,20200602,2802007,Divina Pastora,5,0
2937,20200603,2802007,Divina Pastora,6,0
2938,20200604,2802007,Divina Pastora,7,0
2939,20200605,2802007,Divina Pastora,7,0
2940,20200606,2802007,Divina Pastora,10,0
2941,20200607,2802007,Divina Pastora,9,0
2942,20200608,2802007,Divina Pastora,9,0
2943,20200609,2802007,Divina Pastora,12,0
2944,20200610,2802007,Divina Pastora,16,0
2945,20200611,2802007,Divina Pastora,17,0
2946,20200612,2802007,Divina Pastora,17,0
2947,20200613,2802007,Divina Pastora,26,0
2948,20200614,2802007,Divina Pastora,25,0
2949,20200615,2802007,Divina Pastora,25,0
2950,20200616,2802007,Divina Pastora,25,0
2951,20200617,2802007,Divina Pastora,31,0
2952,20200618,2802007,Divina Pastora,31,0
2953,20200619,2802007,Divina Pastora,32,0
2954,20200620,2802007,Divina Pastora,37,0
2955,20200621,2802007,Divina Pastora,37,0
2956,20200622,2802007,Divina Pastora,37,0
2957,20200623,2802007,Divina Pastora,39,0
2958,20200624,2802007,Divina Pastora,40,0
2959,20200625,2802007,Divina Pastora,44,0
2960,20200626,2802007,Divina Pastora,45,0
2961,20200627,2802007,Divina Pastora,48,0
2962,20200628,2802007,Divina Pastora,53,0
2963,20200629,2802007,Divina Pastora,53,0
2964,20200630,2802007,Divina Pastora,54,0
2965,20200701,2802007,Divina Pastora,54,0
2966,20200702,2802007,Divina Pastora,57,1
2967,20200703,2802007,Divina Pastora,57,1
2968,20200704,2802007,Divina Pastora,65,1
2969,20200705,2802007,Divina Pastora,68,2
2970,20200706,2802007,Divina Pastora,68,2
2971,20200707,2802007,Divina Pastora,81,2
2972,20200708,2802007,Divina Pastora,83,2
2973,20200709,2802007,Divina Pastora,83,2
2974,20200710,2802007,Divina Pastora,100,2
2975,20200711,2802007,Divina Pastora,100,2
2976,20200712,2802007,Divina Pastora,101,2
2977,20200713,2802007,Divina Pastora,102,2
2978,20200714,2802007,Divina Pastora,103,3
2979,20200715,2802007,Divina Pastora,111,3
2980,20200716,2802007,Divina Pastora,116,3
2981,20200717,2802007,Divina Pastora,116,3
2982,20200718,2802007,Divina Pastora,117,3
2983,20200719,2802007,Divina Pastora,117,3
2984,20200720,2802007,Divina Pastora,119,3
2985,20200721,2802007,Divina Pastora,121,3
2986,20200722,2802007,Divina Pastora,126,3
2987,20200723,2802007,Divina Pastora,130,3
2988,20200726,2802007,Divina Pastora,137,3
2989,20200728,2802007,Divina Pastora,139,3
2990,20200729,2802007,Divina Pastora,141,3
2991,20200730,2802007,Divina Pastora,143,3
2992,20200801,2802007,Divina Pastora,144,3
2993,20200802,2802007,Divina Pastora,147,3
2994,20200803,2802007,Divina Pastora,148,3
2995,20200804,2802007,Divina Pastora,151,3
2996,20200805,2802007,Divina Pastora,152,4
2997,20200806,2802007,Divina Pastora,152,4
2998,20200807,2802007,Divina Pastora,152,4
2999,20200808,2802007,Divina Pastora,153,4
3000,20200809,2802007,Divina Pastora,153,4
3001,20200811,2802007,Divina Pastora,153,4
3002,20200812,2802007,Divina Pastora,155,4
3003,20200813,2802007,Divina Pastora,155,4
3004,20200814,2802007,Divina Pastora,157,4
3005,20200815,2802007,Divina Pastora,158,4
3006,20200816,2802007,Divina Pastora,159,4
3007,20200817,2802007,Divina Pastora,159,4
3008,20200819,2802007,Divina Pastora,160,4
3009,20200820,2802007,Divina Pastora,161,4
3010,20200821,2802007,Divina Pastora,161,4
3011,20200822,2802007,Divina Pastora,161,4
3012,20200823,2802007,Divina Pastora,161,4
3013,20200824,2802007,Divina Pastora,161,4
3014,20200825,2802007,Divina Pastora,161,4
3015,20200826,2802007,Divina Pastora,161,4
3016,20200827,2802007,Divina Pastora,161,4
3017,20200828,2802007,Divina Pastora,161,4
3018,20200829,2802007,Divina Pastora,161,4
3019,20200830,2802007,Divina Pastora,162,4
3020,20200831,2802007,Divina Pastora,163,4
3021,20200901,2802007,Divina Pastora,163,4
3022,20200902,2802007,Divina Pastora,164,4
3023,20200903,2802007,Divina Pastora,164,4
3024,20200904,2802007,Divina Pastora,164,4
3025,20200905,2802007,Divina Pastora,165,4
3026,20200907,2802007,Divina Pastora,164,4
3027,20200908,2802007,Divina Pastora,164,4
3028,20200909,2802007,Divina Pastora,164,4
3029,20200910,2802007,Divina Pastora,164,4
3030,20200911,2802007,Divina Pastora,164,4
3031,20200912,2802007,Divina Pastora,164,4
3032,20200913,2802007,Divina Pastora,164,4
3033,20200914,2802007,Divina Pastora,164,4
3034,20200915,2802007,Divina Pastora,164,4
3035,20200916,2802007,Divina Pastora,164,4
3036,20200917,2802007,Divina Pastora,164,4
3037,20200918,2802007,Divina Pastora,164,4
3038,20200919,2802007,Divina Pastora,164,4
3039,20200920,2802007,Divina Pastora,164,4
3040,20200921,2802007,Divina Pastora,164,4
3041,20200922,2802007,Divina Pastora,164,4
3042,20200923,2802007,Divina Pastora,164,4
3043,20200924,2802007,Divina Pastora,164,4
3044,20200925,2802007,Divina Pastora,165,4
3045,20200926,2802007,Divina Pastora,169,4
3046,20200927,2802007,Divina Pastora,174,4
3047,20200928,2802007,Divina Pastora,174,4
3048,20200929,2802007,Divina Pastora,174,4
3049,20200930,2802007,Divina Pastora,174,4
3050,20201001,2802007,Divina Pastora,179,4
3051,20201002,2802007,Divina Pastora,182,4
3052,20201003,2802007,Divina Pastora,197,4
3053,20201004,2802007,Divina Pastora,204,4
3054,20201005,2802007,Divina Pastora,204,4
3055,20201006,2802007,Divina Pastora,208,4
3056,20201007,2802007,Divina Pastora,208,4
3057,20201008,2802007,Divina Pastora,223,4
3058,20201009,2802007,Divina Pastora,231,4
3059,20201010,2802007,Divina Pastora,230,4
3060,20201011,2802007,Divina Pastora,247,4
3061,20201012,2802007,Divina Pastora,247,4
3062,20201013,2802007,Divina Pastora,247,4
3063,20201014,2802007,Divina Pastora,247,4
3064,20201016,2802007,Divina Pastora,266,4
3065,20201017,2802007,Divina Pastora,266,4
3066,20201018,2802007,Divina Pastora,328,4
3067,20201019,2802007,Divina Pastora,327,4
3068,20201021,2802007,Divina Pastora,329,4
3069,20201022,2802007,Divina Pastora,342,4
3070,20201023,2802007,Divina Pastora,347,4
3071,20201024,2802007,Divina Pastora,347,4
3072,20201025,2802007,Divina Pastora,350,4
3073,20201026,2802007,Divina Pastora,350,4
3074,20201027,2802007,Divina Pastora,350,4
3075,20201028,2802007,Divina Pastora,350,4
3076,20201030,2802007,Divina Pastora,353,4
3077,20201031,2802007,Divina Pastora,353,4
3078,20201101,2802007,Divina Pastora,353,4
3079,20201102,2802007,Divina Pastora,353,4
3080,20201103,2802007,Divina Pastora,353,4
3081,20201104,2802007,Divina Pastora,353,4
3082,20201105,2802007,Divina Pastora,353,4
3083,20201106,2802007,Divina Pastora,353,4
3084,20201108,2802007,Divina Pastora,353,4
3085,20201109,2802007,Divina Pastora,353,4
3086,20201110,2802007,Divina Pastora,353,4
3087,20201114,2802007,Divina Pastora,353,4
3088,20201115,2802007,Divina Pastora,353,4
3089,20201116,2802007,Divina Pastora,353,4
3090,20201117,2802007,Divina Pastora,353,4
3091,20201118,2802007,Divina Pastora,353,4
3092,20201120,2802007,Divina Pastora,353,4
3093,20201122,2802007,Divina Pastora,353,4
3094,20201123,2802007,Divina Pastora,354,4
3095,20201124,2802007,Divina Pastora,354,4
3096,20200521,2802106,Estância,92,2
3097,20200522,2802106,Estância,104,2
3098,20200523,2802106,Estância,109,2
3099,20200524,2802106,Estância,111,2
3100,20200525,2802106,Estância,115,2
3101,20200526,2802106,Estância,125,3
3102,20200527,2802106,Estância,126,4
3103,20200528,2802106,Estância,151,4
3104,20200529,2802106,Estância,160,4
3105,20200530,2802106,Estância,162,4
3106,20200531,2802106,Estância,167,4
3107,20200601,2802106,Estância,171,4
3108,20200602,2802106,Estância,178,4
3109,20200603,2802106,Estância,183,4
3110,20200604,2802106,Estância,190,5
3111,20200605,2802106,Estância,196,5
3112,20200606,2802106,Estância,201,5
3113,20200607,2802106,Estância,202,5
3114,20200608,2802106,Estância,210,5
3115,20200609,2802106,Estância,231,6
3116,20200610,2802106,Estância,233,6
3117,20200611,2802106,Estância,239,6
3118,20200612,2802106,Estância,251,6
3119,20200613,2802106,Estância,323,7
3120,20200614,2802106,Estância,353,7
3121,20200615,2802106,Estância,398,7
3122,20200616,2802106,Estância,409,7
3123,20200617,2802106,Estância,413,9
3124,20200618,2802106,Estância,422,9
3125,20200619,2802106,Estância,454,10
3126,20200620,2802106,Estância,471,11
3127,20200621,2802106,Estância,474,11
3128,20200622,2802106,Estância,505,11
3129,20200623,2802106,Estância,512,11
3130,20200624,2802106,Estância,518,12
3131,20200625,2802106,Estância,536,14
3132,20200626,2802106,Estância,539,18
3133,20200627,2802106,Estância,593,20
3134,20200628,2802106,Estância,619,20
3135,20200629,2802106,Estância,626,22
3136,20200630,2802106,Estância,660,22
3137,20200701,2802106,Estância,672,22
3138,20200702,2802106,Estância,697,23
3139,20200703,2802106,Estância,783,24
3140,20200704,2802106,Estância,852,26
3141,20200705,2802106,Estância,887,29
3142,20200706,2802106,Estância,891,29
3143,20200707,2802106,Estância,950,30
3144,20200708,2802106,Estância,963,30
3145,20200709,2802106,Estância,995,31
3146,20200710,2802106,Estância,1045,31
3147,20200711,2802106,Estância,1082,31
3148,20200712,2802106,Estância,1164,31
3149,20200713,2802106,Estância,1188,31
3150,20200714,2802106,Estância,1209,33
3151,20200715,2802106,Estância,1227,34
3152,20200716,2802106,Estância,1340,35
3153,20200717,2802106,Estância,1356,35
3154,20200718,2802106,Estância,1438,39
3155,20200719,2802106,Estância,1586,42
3156,20200720,2802106,Estância,1603,42
3157,20200721,2802106,Estância,1668,43
3158,20200722,2802106,Estância,1716,43
3159,20200723,2802106,Estância,1751,44
3160,20200726,2802106,Estância,1824,48
3161,20200728,2802106,Estância,1972,51
3162,20200729,2802106,Estância,1979,63
3163,20200730,2802106,Estância,2042,64
3164,20200801,2802106,Estância,2160,64
3165,20200802,2802106,Estância,2161,65
3166,20200803,2802106,Estância,2180,66
3167,20200804,2802106,Estância,2189,68
3168,20200805,2802106,Estância,2223,70
3169,20200806,2802106,Estância,2225,69
3170,20200807,2802106,Estância,2270,70
3171,20200808,2802106,Estância,2282,71
3172,20200809,2802106,Estância,2308,71
3173,20200811,2802106,Estância,2388,70
3174,20200812,2802106,Estância,2440,71
3175,20200813,2802106,Estância,2475,71
3176,20200814,2802106,Estância,2487,71
3177,20200815,2802106,Estância,2488,71
3178,20200816,2802106,Estância,2499,71
3179,20200817,2802106,Estância,2499,71
3180,20200819,2802106,Estância,2506,73
3181,20200820,2802106,Estância,2512,73
3182,20200821,2802106,Estância,2516,73
3183,20200822,2802106,Estância,2516,73
3184,20200823,2802106,Estância,2523,74
3185,20200824,2802106,Estância,2523,74
3186,20200825,2802106,Estância,2524,74
3187,20200826,2802106,Estância,2535,76
3188,20200827,2802106,Estância,2534,76
3189,20200828,2802106,Estância,2543,76
3190,20200829,2802106,Estância,2545,76
3191,20200830,2802106,Estância,2546,76
3192,20200831,2802106,Estância,2547,77
3193,20200901,2802106,Estância,2548,77
3194,20200902,2802106,Estância,2553,77
3195,20200903,2802106,Estância,2553,77
3196,20200904,2802106,Estância,2553,77
3197,20200905,2802106,Estância,2554,77
3198,20200907,2802106,Estância,2557,77
3199,20200908,2802106,Estância,2557,77
3200,20200909,2802106,Estância,2561,77
3201,20200910,2802106,Estância,2602,77
3202,20200911,2802106,Estância,2610,78
3203,20200912,2802106,Estância,2611,78
3204,20200913,2802106,Estância,2611,78
3205,20200914,2802106,Estância,2614,78
3206,20200915,2802106,Estância,2616,78
3207,20200916,2802106,Estância,2618,78
3208,20200917,2802106,Estância,2620,78
3209,20200918,2802106,Estância,2621,78
3210,20200919,2802106,Estância,2621,78
3211,20200920,2802106,Estância,2624,78
3212,20200921,2802106,Estância,2624,79
3213,20200922,2802106,Estância,2624,79
3214,20200923,2802106,Estância,2627,79
3215,20200924,2802106,Estância,2627,79
3216,20200925,2802106,Estância,2627,79
3217,20200926,2802106,Estância,2630,79
3218,20200927,2802106,Estância,2631,79
3219,20200928,2802106,Estância,2631,79
3220,20200929,2802106,Estância,2629,78
3221,20200930,2802106,Estância,2631,78
3222,20201001,2802106,Estância,2634,78
3223,20201002,2802106,Estância,2634,78
3224,20201003,2802106,Estância,2642,78
3225,20201004,2802106,Estância,2645,78
3226,20201005,2802106,Estância,2646,78
3227,20201006,2802106,Estância,2650,78
3228,20201007,2802106,Estância,2650,78
3229,20201008,2802106,Estância,2655,78
3230,20201009,2802106,Estância,2664,78
3231,20201010,2802106,Estância,2668,78
3232,20201011,2802106,Estância,2674,78
3233,20201012,2802106,Estância,2674,78
3234,20201013,2802106,Estância,2675,78
3235,20201014,2802106,Estância,2678,79
3236,20201016,2802106,Estância,2691,79
3237,20201017,2802106,Estância,2695,79
3238,20201018,2802106,Estância,2703,80
3239,20201019,2802106,Estância,2704,80
3240,20201021,2802106,Estância,2721,81
3241,20201022,2802106,Estância,2722,81
3242,20201023,2802106,Estância,2727,81
3243,20201024,2802106,Estância,2728,81
3244,20201025,2802106,Estância,2735,81
3245,20201026,2802106,Estância,2735,81
3246,20201027,2802106,Estância,2736,81
3247,20201028,2802106,Estância,2736,81
3248,20201030,2802106,Estância,2737,81
3249,20201031,2802106,Estância,2738,81
3250,20201101,2802106,Estância,2738,81
3251,20201102,2802106,Estância,2739,81
3252,20201103,2802106,Estância,2740,81
3253,20201104,2802106,Estância,2743,81
3254,20201105,2802106,Estância,2743,81
3255,20201106,2802106,Estância,2743,81
3256,20201108,2802106,Estância,2753,81
3257,20201109,2802106,Estância,2753,81
3258,20201110,2802106,Estância,2755,81
3259,20201114,2802106,Estância,2760,81
3260,20201115,2802106,Estância,2761,81
3261,20201116,2802106,Estância,2761,81
3262,20201117,2802106,Estância,2766,81
3263,20201118,2802106,Estância,2770,81
3264,20201120,2802106,Estância,2779,81
3265,20201122,2802106,Estância,2784,81
3266,20201123,2802106,Estância,2784,81
3267,20201124,2802106,Estância,2792,81
3268,20200521,2802205,Feira Nova,2,0
3269,20200522,2802205,Feira Nova,2,0
3270,20200523,2802205,Feira Nova,2,0
3271,20200524,2802205,Feira Nova,2,0
3272,20200525,2802205,Feira Nova,3,0
3273,20200526,2802205,Feira Nova,3,0
3274,20200527,2802205,Feira Nova,3,0
3275,20200528,2802205,Feira Nova,3,0
3276,20200529,2802205,Feira Nova,3,0
3277,20200530,2802205,Feira Nova,3,0
3278,20200531,2802205,Feira Nova,3,0
3279,20200601,2802205,Feira Nova,3,0
3280,20200602,2802205,Feira Nova,3,0
3281,20200603,2802205,Feira Nova,3,0
3282,20200604,2802205,Feira Nova,3,0
3283,20200605,2802205,Feira Nova,3,0
3284,20200606,2802205,Feira Nova,3,0
3285,20200607,2802205,Feira Nova,4,0
3286,20200608,2802205,Feira Nova,3,0
3287,20200609,2802205,Feira Nova,3,0
3288,20200610,2802205,Feira Nova,4,0
3289,20200611,2802205,Feira Nova,4,0
3290,20200612,2802205,Feira Nova,4,0
3291,20200613,2802205,Feira Nova,5,0
3292,20200614,2802205,Feira Nova,5,0
3293,20200615,2802205,Feira Nova,5,0
3294,20200616,2802205,Feira Nova,5,0
3295,20200617,2802205,Feira Nova,5,0
3296,20200618,2802205,Feira Nova,5,0
3297,20200619,2802205,Feira Nova,6,1
3298,20200620,2802205,Feira Nova,6,1
3299,20200621,2802205,Feira Nova,6,1
3300,20200622,2802205,Feira Nova,7,1
3301,20200623,2802205,Feira Nova,7,1
3302,20200624,2802205,Feira Nova,7,1
3303,20200625,2802205,Feira Nova,7,1
3304,20200626,2802205,Feira Nova,7,1
3305,20200627,2802205,Feira Nova,7,1
3306,20200628,2802205,Feira Nova,7,1
3307,20200629,2802205,Feira Nova,9,1
3308,20200630,2802205,Feira Nova,9,1
3309,20200701,2802205,Feira Nova,9,1
3310,20200702,2802205,Feira Nova,12,1
3311,20200703,2802205,Feira Nova,15,1
3312,20200704,2802205,Feira Nova,15,1
3313,20200705,2802205,Feira Nova,15,1
3314,20200706,2802205,Feira Nova,15,1
3315,20200707,2802205,Feira Nova,15,1
3316,20200708,2802205,Feira Nova,15,1
3317,20200709,2802205,Feira Nova,15,1
3318,20200710,2802205,Feira Nova,17,1
3319,20200711,2802205,Feira Nova,21,1
3320,20200712,2802205,Feira Nova,21,1
3321,20200713,2802205,Feira Nova,21,1
3322,20200714,2802205,Feira Nova,21,1
3323,20200715,2802205,Feira Nova,23,1
3324,20200716,2802205,Feira Nova,23,1
3325,20200717,2802205,Feira Nova,24,1
3326,20200718,2802205,Feira Nova,25,1
3327,20200719,2802205,Feira Nova,25,1
3328,20200720,2802205,Feira Nova,25,1
3329,20200721,2802205,Feira Nova,26,1
3330,20200722,2802205,Feira Nova,28,1
3331,20200723,2802205,Feira Nova,28,1
3332,20200726,2802205,Feira Nova,29,1
3333,20200728,2802205,Feira Nova,30,1
3334,20200729,2802205,Feira Nova,30,1
3335,20200730,2802205,Feira Nova,30,1
3336,20200801,2802205,Feira Nova,30,1
3337,20200802,2802205,Feira Nova,30,1
3338,20200803,2802205,Feira Nova,31,1
3339,20200804,2802205,Feira Nova,31,1
3340,20200805,2802205,Feira Nova,32,1
3341,20200806,2802205,Feira Nova,36,1
3342,20200807,2802205,Feira Nova,36,1
3343,20200808,2802205,Feira Nova,36,1
3344,20200809,2802205,Feira Nova,39,1
3345,20200811,2802205,Feira Nova,41,1
3346,20200812,2802205,Feira Nova,41,1
3347,20200813,2802205,Feira Nova,42,1
3348,20200814,2802205,Feira Nova,45,1
3349,20200815,2802205,Feira Nova,46,1
3350,20200816,2802205,Feira Nova,46,1
3351,20200817,2802205,Feira Nova,46,1
3352,20200819,2802205,Feira Nova,47,1
3353,20200820,2802205,Feira Nova,49,1
3354,20200821,2802205,Feira Nova,49,1
3355,20200822,2802205,Feira Nova,49,1
3356,20200823,2802205,Feira Nova,49,1
3357,20200824,2802205,Feira Nova,49,1
3358,20200825,2802205,Feira Nova,49,1
3359,20200826,2802205,Feira Nova,49,1
3360,20200827,2802205,Feira Nova,49,1
3361,20200828,2802205,Feira Nova,50,1
3362,20200829,2802205,Feira Nova,50,1
3363,20200830,2802205,Feira Nova,53,1
3364,20200831,2802205,Feira Nova,53,1
3365,20200901,2802205,Feira Nova,53,1
3366,20200902,2802205,Feira Nova,53,1
3367,20200903,2802205,Feira Nova,54,1
3368,20200904,2802205,Feira Nova,54,1
3369,20200905,2802205,Feira Nova,54,1
3370,20200907,2802205,Feira Nova,54,1
3371,20200908,2802205,Feira Nova,54,1
3372,20200909,2802205,Feira Nova,55,1
3373,20200910,2802205,Feira Nova,55,1
3374,20200911,2802205,Feira Nova,55,1
3375,20200912,2802205,Feira Nova,55,1
3376,20200913,2802205,Feira Nova,55,1
3377,20200914,2802205,Feira Nova,55,1
3378,20200915,2802205,Feira Nova,55,1
3379,20200916,2802205,Feira Nova,55,1
3380,20200917,2802205,Feira Nova,55,1
3381,20200918,2802205,Feira Nova,55,1
3382,20200919,2802205,Feira Nova,55,1
3383,20200920,2802205,Feira Nova,55,1
3384,20200921,2802205,Feira Nova,55,1
3385,20200922,2802205,Feira Nova,55,1
3386,20200923,2802205,Feira Nova,56,1
3387,20200924,2802205,Feira Nova,56,1
3388,20200925,2802205,Feira Nova,56,1
3389,20200926,2802205,Feira Nova,57,1
3390,20200927,2802205,Feira Nova,57,1
3391,20200928,2802205,Feira Nova,57,1
3392,20200929,2802205,Feira Nova,57,1
3393,20200930,2802205,Feira Nova,57,1
3394,20201001,2802205,Feira Nova,57,1
3395,20201002,2802205,Feira Nova,57,1
3396,20201003,2802205,Feira Nova,57,1
3397,20201004,2802205,Feira Nova,57,1
3398,20201005,2802205,Feira Nova,57,1
3399,20201006,2802205,Feira Nova,57,1
3400,20201007,2802205,Feira Nova,58,1
3401,20201008,2802205,Feira Nova,59,1
3402,20201009,2802205,Feira Nova,60,1
3403,20201010,2802205,Feira Nova,62,1
3404,20201011,2802205,Feira Nova,62,1
3405,20201012,2802205,Feira Nova,62,1
3406,20201013,2802205,Feira Nova,62,1
3407,20201014,2802205,Feira Nova,62,1
3408,20201016,2802205,Feira Nova,64,1
3409,20201017,2802205,Feira Nova,64,1
3410,20201018,2802205,Feira Nova,64,1
3411,20201019,2802205,Feira Nova,64,1
3412,20201021,2802205,Feira Nova,69,1
3413,20201022,2802205,Feira Nova,69,1
3414,20201023,2802205,Feira Nova,69,1
3415,20201024,2802205,Feira Nova,71,1
3416,20201025,2802205,Feira Nova,71,1
3417,20201026,2802205,Feira Nova,71,1
3418,20201027,2802205,Feira Nova,71,1
3419,20201028,2802205,Feira Nova,71,1
3420,20201030,2802205,Feira Nova,74,1
3421,20201031,2802205,Feira Nova,76,1
3422,20201101,2802205,Feira Nova,76,1
3423,20201102,2802205,Feira Nova,76,1
3424,20201103,2802205,Feira Nova,76,1
3425,20201104,2802205,Feira Nova,76,1
3426,20201105,2802205,Feira Nova,76,1
3427,20201106,2802205,Feira Nova,76,1
3428,20201108,2802205,Feira Nova,76,1
3429,20201109,2802205,Feira Nova,76,1
3430,20201110,2802205,Feira Nova,76,1
3431,20201114,2802205,Feira Nova,76,1
3432,20201115,2802205,Feira Nova,76,1
3433,20201116,2802205,Feira Nova,76,1
3434,20201117,2802205,Feira Nova,76,1
3435,20201118,2802205,Feira Nova,76,1
3436,20201120,2802205,Feira Nova,77,1
3437,20201122,2802205,Feira Nova,77,1
3438,20201123,2802205,Feira Nova,77,1
3439,20201124,2802205,Feira Nova,78,1
3440,20200521,2802304,Frei Paulo,11,1
3441,20200522,2802304,Frei Paulo,12,1
3442,20200523,2802304,Frei Paulo,12,1
3443,20200524,2802304,Frei Paulo,12,1
3444,20200525,2802304,Frei Paulo,12,1
3445,20200526,2802304,Frei Paulo,13,1
3446,20200527,2802304,Frei Paulo,13,1
3447,20200528,2802304,Frei Paulo,13,1
3448,20200529,2802304,Frei Paulo,13,1
3449,20200530,2802304,Frei Paulo,13,1
3450,20200531,2802304,Frei Paulo,13,1
3451,20200601,2802304,Frei Paulo,13,1
3452,20200602,2802304,Frei Paulo,13,1
3453,20200603,2802304,Frei Paulo,14,1
3454,20200604,2802304,Frei Paulo,14,1
3455,20200605,2802304,Frei Paulo,14,1
3456,20200606,2802304,Frei Paulo,16,1
3457,20200607,2802304,Frei Paulo,16,1
3458,20200608,2802304,Frei Paulo,16,1
3459,20200609,2802304,Frei Paulo,18,1
3460,20200610,2802304,Frei Paulo,20,1
3461,20200611,2802304,Frei Paulo,21,1
3462,20200612,2802304,Frei Paulo,21,1
3463,20200613,2802304,Frei Paulo,22,1
3464,20200614,2802304,Frei Paulo,27,1
3465,20200615,2802304,Frei Paulo,33,1
3466,20200616,2802304,Frei Paulo,40,1
3467,20200617,2802304,Frei Paulo,47,1
3468,20200618,2802304,Frei Paulo,53,1
3469,20200619,2802304,Frei Paulo,53,2
3470,20200620,2802304,Frei Paulo,63,3
3471,20200621,2802304,Frei Paulo,64,3
3472,20200622,2802304,Frei Paulo,64,3
3473,20200623,2802304,Frei Paulo,82,3
3474,20200624,2802304,Frei Paulo,84,3
3475,20200625,2802304,Frei Paulo,84,3
3476,20200626,2802304,Frei Paulo,92,3
3477,20200627,2802304,Frei Paulo,103,3
3478,20200628,2802304,Frei Paulo,103,3
3479,20200629,2802304,Frei Paulo,103,4
3480,20200630,2802304,Frei Paulo,104,4
3481,20200701,2802304,Frei Paulo,118,4
3482,20200702,2802304,Frei Paulo,119,4
3483,20200703,2802304,Frei Paulo,124,4
3484,20200704,2802304,Frei Paulo,124,4
3485,20200705,2802304,Frei Paulo,125,4
3486,20200706,2802304,Frei Paulo,125,4
3487,20200707,2802304,Frei Paulo,126,4
3488,20200708,2802304,Frei Paulo,150,4
3489,20200709,2802304,Frei Paulo,157,5
3490,20200710,2802304,Frei Paulo,162,6
3491,20200711,2802304,Frei Paulo,166,7
3492,20200712,2802304,Frei Paulo,166,7
3493,20200713,2802304,Frei Paulo,166,8
3494,20200714,2802304,Frei Paulo,169,8
3495,20200715,2802304,Frei Paulo,171,9
3496,20200716,2802304,Frei Paulo,184,9
3497,20200717,2802304,Frei Paulo,190,9
3498,20200718,2802304,Frei Paulo,193,9
3499,20200719,2802304,Frei Paulo,195,9
3500,20200720,2802304,Frei Paulo,205,9
3501,20200721,2802304,Frei Paulo,207,9
3502,20200722,2802304,Frei Paulo,208,10
3503,20200723,2802304,Frei Paulo,217,11
3504,20200726,2802304,Frei Paulo,245,14
3505,20200728,2802304,Frei Paulo,253,14
3506,20200729,2802304,Frei Paulo,256,14
3507,20200730,2802304,Frei Paulo,261,14
3508,20200801,2802304,Frei Paulo,302,14
3509,20200802,2802304,Frei Paulo,302,15
3510,20200803,2802304,Frei Paulo,302,15
3511,20200804,2802304,Frei Paulo,309,15
3512,20200805,2802304,Frei Paulo,316,15
3513,20200806,2802304,Frei Paulo,330,15
3514,20200807,2802304,Frei Paulo,355,15
3515,20200808,2802304,Frei Paulo,358,15
3516,20200809,2802304,Frei Paulo,359,15
3517,20200811,2802304,Frei Paulo,364,15
3518,20200812,2802304,Frei Paulo,365,15
3519,20200813,2802304,Frei Paulo,383,16
3520,20200814,2802304,Frei Paulo,385,16
3521,20200815,2802304,Frei Paulo,386,16
3522,20200816,2802304,Frei Paulo,389,16
3523,20200817,2802304,Frei Paulo,389,16
3524,20200819,2802304,Frei Paulo,392,16
3525,20200820,2802304,Frei Paulo,399,16
3526,20200821,2802304,Frei Paulo,399,16
3527,20200822,2802304,Frei Paulo,403,16
3528,20200823,2802304,Frei Paulo,403,16
3529,20200824,2802304,Frei Paulo,406,16
